11.2056	-4.71875	29.9361	4.99084	0.0219727	0.00274658	-0.0595093	11.2056	-4.71875	29.9361	0.523881	12.8829	-1.67733	0.00274658	-0.0595093	1.67733	
12.8995	-0.71875	30.457	4.98657	0.0256348	0.00213623	0.0201416	11.2059	-4.71813	29.9362	0.523883	12.8829	-1.67705	0.00244141	-0.0196838	1.67705	
14.3328	0.21875	30.7334	4.97681	0.0259399	0.00152588	0.0180054	11.2071	-4.71552	29.9365	0.523889	12.8829	-1.67574	0.00213623	-0.00712077	1.67574	
13.4207	-0.1875	30.0956	4.97986	0.0253296	0.00305176	0.0338745	11.2099	-4.71016	29.9372	0.523902	12.8828	-1.67285	0.00236511	0.00312805	1.67285	
13.2035	-0.5	30.3401	4.97711	0.027771	0.00488281	0.015564	11.2141	-4.70215	29.9381	0.523918	12.8827	-1.66856	0.00286865	0.00561523	1.66856	
12.7258	-0.59375	30.2019	4.97925	0.0247192	0.00183105	0.00152588	11.2193	-4.69179	29.9392	0.523936	12.8825	-1.66319	0.00269572	0.00493368	1.66319	
16.4175	-0.59375	30.457	4.97284	0.0250244	0.00213623	-0.00366211	11.226	-4.67923	29.9405	0.523958	12.8824	-1.6564	0.00261579	0.00370571	1.6564	
12.9864	-0.40625	30.1912	4.98077	0.0256348	0.00213623	-0.0265503	11.2345	-4.66454	29.9419	0.523984	12.8822	-1.6477	0.00255585	-7.62939E-005	1.6477	
13.6813	-0.625	30.3082	4.97711	0.0247192	0.0012207	-0.0408936	11.2444	-4.64779	29.9435	0.524012	12.882	-1.63755	0.0024075	-0.00461155	1.63755	
13.6378	-0.21875	30.4145	4.97528	0.0222778	0.00152588	-0.0296021	11.2554	-4.62903	29.9453	0.524043	12.8817	-1.62632	0.00231934	-0.0071106	1.62632	
14.4196	0.46875	31.0736	4.97284	0.0259399	0.00274658	0.0161743	11.2676	-4.60814	29.9474	0.52408	12.8815	-1.61384	0.00235818	-0.00499379	1.61384	
12.6823	-0.78125	30.3294	4.97681	0.0256348	0.000305176	-0.0143433	11.281	-4.58513	29.9499	0.524124	12.8811	-1.60016	0.00218709	-0.00577291	1.60016	
