4.08267	-0.78125	60.2463	4.98688	0.0241089	0.00335693	0.0112915	4.08267	-0.78125	60.2463	1.05431	7.34734	-3.26467	0.00335693	0.0112915	3.26467	
4.29983	0.03125	60.1294	4.98657	0.0247192	-0.00335693	-0.0317383	4.0827	-0.781124	60.2463	1.05431	7.34734	-3.26464	0	-0.0102234	3.26464	
7.64414	-0.15625	59.9912	4.98444	0.0256348	0.00457764	-0.00762939	4.08335	-0.780653	60.2462	1.05431	7.34736	-3.26401	0.00152588	-0.00935872	3.26401	
5.8634	0.71875	60.5228	4.97681	0.0247192	0.00213623	0.00183105	4.0854	-0.779647	60.2461	1.05431	7.3474	-3.262	0.00167847	-0.00656128	3.262	
5.12505	-0.71875	60.0869	4.97681	0.0259399	0.00396729	-0.0195313	4.08863	-0.778104	60.246	1.0543	7.34742	-3.25879	0.00213623	-0.00915527	3.25879	
3.73521	-1.65625	59.7041	4.9826	0.0268555	0.00427246	0.017395	4.0923	-0.776501	60.2458	1.0543	7.34747	-3.25517	0.00249227	-0.00473022	3.25517	
2.99685	-1.28125	59.6722	4.9826	0.0262451	0.00152588	-0.00335693	4.09572	-0.775296	60.2453	1.05429	7.34758	-3.25186	0.00235421	-0.00453404	3.25186	
4.77759	-0.625	61.4902	4.9826	0.0241089	0.00244141	0.00610352	4.09873	-0.774404	60.2448	1.05428	7.3477	-3.24897	0.00236511	-0.00320435	3.24897	
4.51699	-0.15625	60.1081	4.9826	0.0271606	0.0012207	0.00915527	4.10174	-0.773479	60.2445	1.05428	7.34775	-3.24602	0.00223796	-0.00183105	3.24602	
7.8613	-0.84375	59.9061	4.97955	0.0265503	0.00305176	-0.0305176	4.10546	-0.772383	60.2444	1.05428	7.34778	-3.24233	0.00231934	-0.00469971	3.24233	
3.95237	-0.9375	59.9061	4.97498	0.0234985	0.00396729	0.0650024	4.11025	-0.771277	60.2441	1.05427	7.34785	-3.2376	0.00246915	0.00163685	3.2376	
3.77864	-3.9375	60.2145	4.98383	0.0262451	0.00244141	0.0149536	4.11536	-0.770764	60.2436	1.05426	7.34795	-3.23259	0.00246684	0.00274658	3.23259	
3.25745	-0.78125	59.8636	4.98169	0.0280762	0.00274658	-0.0164795	4.12003	-0.771279	60.2431	1.05425	7.34808	-3.22805	0.00248836	0.00126765	3.22805	
2.34536	-1.15625	59.9061	4.9823	0.0247192	0.00427246	0.00518799	4.12394	-0.772331	60.2424	1.05424	7.34824	-3.2243	0.00261579	0.00154768	3.2243	
3.64834	-1.09375	60.3527	4.97864	0.0256348	0.00274658	0.0314331	4.12695	-0.773515	60.2415	1.05423	7.34843	-3.22148	0.00262451	0.00354004	3.22148	
4.86445	-0.03125	60.3952	4.97192	0.0244141	0.00366211	-0.0662231	4.12954	-0.774702	60.2407	1.05421	7.34861	-3.21907	0.00268936	-0.00082016	3.21907	
4.43013	0.96875	60.4271	4.96979	0.0231934	0.00213623	-0.0106812	4.13225	-0.775396	60.2401	1.0542	7.34876	-3.21651	0.00265682	-0.00140022	3.21651	
5.03818	-0.6875	60.0337	4.9646	0.0256348	0.00396729	-0.010376	4.13521	-0.775395	60.2394	1.05419	7.3489	-3.21369	0.00272963	-0.00189887	3.21369	
4.03923	-3.78125	60.1613	4.97345	0.0259399	0.00396729	-0.0143433	4.13837	-0.775563	60.2388	1.05418	7.34904	-3.21067	0.00279477	-0.00255384	3.21067	
4.77759	-0.53125	60.2251	4.97284	0.0241089	0.00396729	-0.0473022	4.14164	-0.776606	60.2382	1.05417	7.34919	-3.20756	0.00285339	-0.00479126	3.20756	
4.34326	0.09375	60.0125	4.97284	0.0250244	0.00396729	0.00823975	4.145	-0.777868	60.2375	1.05416	7.34935	-3.20435	0.00290644	-0.00417074	3.20435	
3.9958	-0.59375	58.6942	4.97955	0.0250244	0.00396729	0.0378418	4.14838	-0.778748	60.2365	1.05414	7.34957	-3.20119	0.00295466	-0.00226108	3.20119	
4.73416	1.03125	60.0975	4.97253	0.0228882	0.00549316	-0.0268555	4.15172	-0.779124	60.235	1.05411	7.34991	-3.19819	0.00306503	-0.0033304	3.19819	
3.21401	0.90625	60.3314	4.96918	0.0250244	0.00396729	0.0320435	4.15495	-0.778635	60.2333	1.05408	7.35029	-3.19534	0.00310262	-0.00185649	3.19534	
5.12505	0.375	60.2251	4.96552	0.0259399	0.00396729	0.0549316	4.15802	-0.77718	60.2317	1.05405	7.35066	-3.19264	0.00313721	0.000415039	3.19264	
3.34431	0.71875	59.6935	4.97986	0.0256348	0.00396729	0.0357056	4.161	-0.774925	60.23	1.05403	7.35103	-3.19003	0.00316162	0.0013916	3.19003	
3.21401	-1.34375	59.6829	4.97833	0.0256348	0.00366211	0.0137329	4.16363	-0.772196	60.2282	1.05399	7.35145	-3.18781	0.00344238	0.00321045	3.18781	
3.73521	-0.46875	59.7998	4.9765	0.0265503	0.00335693	0.0112915	4.16569	-0.769461	60.2261	1.05396	7.35192	-3.18623	0.00339355	0.00396729	3.18623	
3.38774	-0.25	59.7573	4.97955	0.0247192	0.00274658	-0.0341797	4.16726	-0.766736	60.2238	1.05392	7.35244	-3.18518	0.00341797	0.00252686	3.18518	
3.69177	-0.46875	59.8849	4.97711	0.0262451	0.00366211	-0.00640869	4.1684	-0.763854	60.2213	1.05387	7.35301	-3.1846	0.00340576	0.00305176	3.1846	
