7.38354	-0.96875	50.0189	4.99146	0.0247192	0.00213623	0.0448608	7.38354	-0.96875	50.0189	0.875331	9.53321	-2.14967	0.00213623	0.0448608	2.14967	
6.42803	-0.53125	50.189	4.99207	0.0234985	0.00335693	0.0308228	7.3834	-0.968682	50.0189	0.875331	9.53321	-2.14981	0.00274658	0.0378418	2.14981	
6.73206	-6	50.2315	4.98901	0.0259399	0.00335693	-0.0134277	7.38286	-0.969261	50.019	0.875333	9.53318	-2.15033	0.00295003	0.020752	2.15033	
7.03608	-0.625	50.0402	4.99023	0.0247192	0.0012207	-0.0253296	7.38193	-0.97126	50.0192	0.875337	9.53314	-2.15121	0.0025177	0.00923157	2.15121	
7.64414	-0.375	50.3697	4.98657	0.0241089	0.00427246	0.00274658	7.38087	-0.97377	50.0195	0.875342	9.53308	-2.15221	0.00286865	0.00793457	2.15221	
7.55728	-0.3125	50.4016	4.98383	0.0271606	0.00213623	-0.00976563	7.3799	-0.975849	50.02	0.87535	9.53299	-2.15309	0.00274658	0.00498454	2.15309	
5.8634	-1.71875	50.1677	4.98688	0.0265503	0.00396729	0.0088501	7.37883	-0.977671	50.0206	0.875361	9.53287	-2.15404	0.00292097	0.00553676	2.15404	
6.03713	-1.46875	49.8488	4.99298	0.0265503	0.00305176	0.0204468	7.37714	-0.979633	50.0213	0.875373	9.53273	-2.15559	0.00293732	0.00740051	2.15559	
16.2438	-1.1875	49.9338	5.00153	0.0256348	0.00335693	0.0491333	7.37624	-0.981825	50.0219	0.875383	9.53261	-2.15637	0.00298394	0.0120375	2.15637	
5.9937	-1.28125	49.9126	4.99054	0.0265503	0.00152588	0.0454712	7.3777	-0.984127	50.0224	0.875393	9.5325	-2.15481	0.00283813	0.0153809	2.15481	
6.42803	-9.90625	50.1039	4.98566	0.0262451	0.00335693	0.020752	7.3799	-0.987856	50.0229	0.875401	9.53241	-2.15251	0.0028853	0.0158691	2.15251	
6.34116	-1.0625	50.2953	4.98657	0.0234985	0.00274658	0.0509644	7.38136	-0.994279	50.0234	0.87541	9.53231	-2.15095	0.00287374	0.0187937	2.15095	
6.08057	-0.78125	50.7099	4.98474	0.0247192	0.00152588	-0.00823975	7.38209	-1.00185	50.0241	0.875422	9.53217	-2.15008	0.00277006	0.0167142	2.15008	
6.21086	-0.65625	49.9551	4.98749	0.027771	0.00396729	-0.0152588	7.38205	-1.00904	50.025	0.875438	9.53199	-2.14993	0.00285557	0.0144305	2.14993	
5.38564	-1.53125	49.7318	4.98474	0.0271606	-0.00152588	-0.0265503	7.38114	-1.01592	50.0259	0.875454	9.5318	-2.15066	0.00256348	0.0116984	2.15066	
5.47251	-1.53125	49.9338	4.99146	0.0241089	0.00274658	-0.0183105	7.37916	-1.02274	50.0267	0.875467	9.53165	-2.15248	0.00257492	0.00982285	2.15248	
7.25325	-0.46875	50.1571	4.99176	0.0241089	0.00366211	0.0149536	7.37634	-1.02947	50.0274	0.875479	9.53151	-2.15518	0.00263887	0.0101247	2.15518	
7.90474	-2.78125	50.4123	4.97437	0.0274658	0.00274658	0.0338745	7.37335	-1.03615	50.0281	0.875492	9.53136	-2.15801	0.00264486	0.0114441	2.15801	
7.07952	-0.09375	50.2103	4.97803	0.0241089	0.00213623	0.0204468	7.37058	-1.0429	50.029	0.875508	9.53118	-2.16061	0.00261809	0.0119179	2.16061	
