14.159	0.71875	32.4664	4.9707	0.0247192	0.00396729	-0.0415039	14.159	0.71875	32.4664	0.568161	12.5409	1.61818	0.00396729	-0.0415039	1.61818	
12.7692	-0.21875	30.1593	4.97528	0.0253296	0.00549316	0.0195313	14.1588	0.718605	32.466	0.568155	12.5409	1.61791	0.00473022	-0.0109863	1.61791	
10.945	-0.28125	30.4251	4.97528	0.0234985	0.00213623	-0.0149536	14.1577	0.718018	32.4646	0.568131	12.5411	1.61658	0.00386556	-0.0123088	1.61658	
21.89	-0.09375	30.053	4.97223	0.0247192	0.00427246	0.0131226	14.1566	0.716871	32.4619	0.568084	12.5415	1.6151	0.00396729	-0.00595093	1.6151	
12.248	-0.84375	30.17	4.98169	0.0253296	0.00152588	0.00549316	14.1571	0.715115	32.4579	0.568014	12.542	1.61507	0.003479	-0.00366211	1.61507	
12.8995	-0.3125	30.053	4.97894	0.0241089	0.00274658	0.0152588	14.158	0.712652	32.4526	0.56792	12.5428	1.61525	0.00335693	-0.000508626	1.61525	
12.6389	-0.34375	30.0956	4.9762	0.0231934	0.00457764	-0.00518799	14.158	0.709552	32.446	0.567804	12.5437	1.61429	0.00353132	-0.00117711	1.61429	
12.8561	0.03125	30.372	4.97528	0.0256348	0.00183105	-0.0369263	14.1571	0.705969	32.4382	0.567668	12.5448	1.6123	0.00331879	-0.00564575	1.6123	
13.5944	0.28125	32.2856	4.97437	0.0247192	0.00152588	-0.0100708	14.1555	0.702073	32.4296	0.567518	12.546	1.60951	0.00311957	-0.00613742	1.60951	
12.6823	-0.75	30.0105	4.97925	0.0231934	0.0012207	-0.0119019	14.1534	0.697854	32.4206	0.567361	12.5473	1.60612	0.00292969	-0.00671387	1.60612	
9.46831	-1.96875	29.6065	4.98657	0.0256348	0.00244141	0.0387573	14.15	0.692854	32.4107	0.567187	12.5486	1.6014	0.0028853	-0.00258012	1.6014	
17.9377	-0.84375	29.7766	4.98993	0.0253296	0.00274658	0.015564	14.1457	0.68674	32.3995	0.566992	12.5502	1.59552	0.00287374	-0.00106812	1.59552	
11.9874	-1.5625	30.1381	4.98535	0.0250244	0.00457764	0.0109863	14.1417	0.679605	32.3871	0.566774	12.5519	1.58974	0.00300481	-0.00014085	1.58974	
10.6844	-5.84375	30.2125	4.98413	0.0241089	0.00366211	0.00152588	14.1372	0.670774	32.3737	0.56654	12.5538	1.58335	0.00305176	-2.17983E-005	1.58335	
12.0743	-0.78125	30.1593	4.98199	0.0265503	0.00213623	0.0204468	14.1311	0.659658	32.3594	0.566289	12.5558	1.57526	0.00299072	0.00134277	1.57526	
12.2046	-0.375	29.6916	4.98169	0.0247192	0.00457764	-0.00671387	14.1237	0.647314	32.3442	0.566023	12.5579	1.56579	0.0030899	0.000839233	1.56579	
11.6399	-0.84375	32.1793	4.98749	0.0228882	0.00213623	-0.032959	14.1153	0.634631	32.3283	0.565745	12.5602	1.55518	0.00303381	-0.0011489	1.55518	
10.945	-1.4375	30.0318	4.98566	0.0234985	0.00579834	-0.0119019	14.1057	0.621454	32.3121	0.565462	12.5624	1.54328	0.00318739	-0.00174628	1.54328	
9.8592	-1.3125	29.7128	4.98688	0.0256348	0.00457764	0.0177002	14.0944	0.607571	32.2954	0.56517	12.5647	1.52961	0.00326056	-0.000722785	1.52961	
21.4123	-0.40625	30.2444	4.98413	0.0256348	0.00152588	-0.0131226	14.0827	0.593103	32.2778	0.564862	12.5672	1.51555	0.00317383	-0.00134277	1.51555	
13.5944	0.90625	30.3613	4.98077	0.0231934	0.00335693	-0.00915527	14.0731	0.578582	32.2595	0.564541	12.5698	1.50334	0.00318255	-0.0017148	1.50334	
13.3338	0.1875	30.1593	4.98199	0.0231934	0.00457764	0.0161743	14.0646	0.564457	32.2406	0.56421	12.5724	1.49226	0.00324596	-0.000901656	1.49226	
12.3783	-0.3125	30.3188	4.98688	0.0265503	0.00213623	-0.0088501	14.0559	0.550625	32.2211	0.56387	12.5751	1.48083	0.00319771	-0.00124724	1.48083	
12.6389	-0.375	29.7341	4.9881	0.0241089	0.00274658	0.0137329	14.0467	0.536809	32.201	0.563518	12.5779	1.46878	0.00317891	-0.000623067	1.46878	
12.552	-0.78125	30.7334	4.9881	0.0253296	0.00457764	0.00488281	14.0368	0.522856	32.1804	0.563156	12.5808	1.45604	0.00323486	-0.000402832	1.45604	
12.552	-0.40625	30.1062	4.98505	0.0265503	0.00213623	-0.0244141	14.0264	0.508702	32.1593	0.562787	12.5837	1.44268	0.00316162	0.000280762	1.44268	
10.4673	-0.78125	30.2763	4.9826	0.0241089	0.00396729	0.0302124	14.0151	0.494358	32.1377	0.56241	12.5867	1.42838	0.00310059	0.000708008	1.42838	
12.9429	0.21875	30.2763	4.99146	0.0234985	0.00396729	-0.0299072	14.0027	0.479937	32.1158	0.562026	12.5897	1.41294	0.00317383	0.000109863	1.41294	
12.9864	-0.90625	30.6484	4.98566	0.0244141	0.00152588	-0.00244141	13.9897	0.465527	32.0935	0.561637	12.5928	1.39684	0.00306396	-0.000512695	1.39684	
11.8137	-9.71875	30.1593	4.99023	0.0247192	0.00366211	0.0372314	13.9763	0.449577	32.071	0.561243	12.5959	1.38036	0.00314941	0.000756836	1.38036	
10.9016	-2.09375	29.9467	4.99695	0.0247192	0.00335693	-0.00457764	13.9621	0.430424	32.0481	0.560842	12.5991	1.363	0.00317383	-3.66211E-005	1.363	
11.4228	-0.53125	29.9467	4.9942	0.0247192	0.00244141	0.0436401	13.9467	0.409433	32.0248	0.560434	12.6023	1.34439	0.00308838	0.0019165	1.34439	
11.5096	-0.96875	32.2325	4.9942	0.0231934	0.00305176	-0.00762939	13.9303	0.38828	32.0013	0.560023	12.6056	1.32466	0.00313721	0.00308838	1.32466	
12.1177	-0.71875	30.1062	4.99146	0.0256348	0.00335693	-0.000610352	13.9129	0.367131	31.9781	0.559617	12.6088	1.30414	0.00321045	0.0034668	1.30414	
9.90264	-1.34375	29.9892	4.99207	0.0253296	0.00213623	0.0610352	13.8947	0.345911	31.9549	0.559211	12.612	1.28266	0.00324707	0.00638428	1.28266	
20.8042	-0.6875	30.1381	4.98657	0.0241089	0.00183105	-0.00366211	13.8766	0.324582	31.9313	0.558798	12.6153	1.26133	0.00322266	0.0046875	1.26133	
